batch_idx,round_i,sample_idx,kind,alpha,r,tol_accept,accept,mse,sse_p,sse_q,logp,logq,log_ratio,ratio,sigma_eff,sigma_mode,bias,mean_xi_minus_q,var_xi_minus_q,mean_xi_minus_p,var_xi_minus_p
1,0,0,proposal,2.5906587195035372e-37,0.1548151671886444,True,True,0.17982891201972961,120.84503173828125,0.14604231715202332,-84.34567260742188,-0.10193251073360443,-84.24374389648438,2.5906389892211595e-37,0.8463850617408752,adaptive,1.0,0.0003972922277171165,0.00021716706396546215,0.1460077464580536,0.15851064026355743
1,0,1,proposal,3.409594133428778e-37,0.8669856190681458,True,True,0.16702161729335785,112.23853302001953,0.19249513745307922,-84.11331176757812,-0.14425887167453766,-83.96905517578125,3.409594133428778e-37,0.8168148398399353,adaptive,1.0,-0.0004881294153165072,0.0002862128021661192,0.11040463298559189,0.15483245253562927
1,0,2,proposal,5.098568634715028e-37,0.6430889964103699,True,True,0.1583768129348755,106.42921447753906,0.17353104054927826,-83.70316314697266,-0.13647660613059998,-83.56668853759766,5.098568634715028e-37,0.7973417043685913,adaptive,1.0,-0.0006453125970438123,0.00025781430304050446,0.1159033551812172,0.1449432224035263
1,1,0,proposal,2.2807603309754553e-37,0.9643725156784058,True,True,0.10329772531986237,69.41607666015625,0.18846550583839417,-84.60083770751953,-0.22969231009483337,-84.37114715576172,2.280743066978375e-37,0.6405126452445984,adaptive,1.0,0.0005559728015214205,0.0002801454975269735,0.03323499858379364,0.10219316184520721
1,1,1,proposal,3.898754020369182e-37,0.2778148353099823,True,True,0.10568226128816605,71.01847839355469,0.180766299366951,-84.04891967773438,-0.21393322944641113,-83.8349838256836,3.898783615792749e-37,0.6499869227409363,adaptive,1.0,-0.00012635353778023273,0.0002689815009944141,0.02398398146033287,0.10510700941085815
1,1,2,proposal,2.0399109803289173e-37,0.037352658808231354,True,True,0.10849592089653015,72.90925598144531,0.19870862364768982,-84.71361541748047,-0.2308805137872696,-84.48273468017578,2.0399264506639635e-37,0.6559937596321106,adaptive,1.0,-0.0011889272136613727,0.0002942838182207197,0.040807873010635376,0.1068306416273117
1,2,0,proposal,3.622605849302425e-37,0.9563682079315186,True,True,0.09837640076875687,66.10894012451172,0.16769784688949585,-84.12184143066406,-0.2133909910917282,-83.908447265625,3.6226334268562027e-37,0.6268457770347595,adaptive,1.0,-0.00023050828895065933,0.0002494972723070532,-0.03017907775938511,0.0974656268954277
1,2,1,proposal,3.6967899173805177e-37,0.3467361032962799,True,True,0.1077733039855957,72.42366027832031,0.1753261685371399,-84.09175109863281,-0.20357276499271393,-83.88817596435547,3.6968179433498042e-37,0.6562185883522034,adaptive,1.0,0.0010345577029511333,0.0002598317223601043,-0.027277756482362747,0.10702922195196152
1,2,2,proposal,2.57847257964226e-37,0.44211751222610474,True,True,0.09545426070690155,64.145263671875,0.210846409201622,-84.52629089355469,-0.27783915400505066,-84.24845123291016,2.57847257964226e-37,0.6159867644309998,adaptive,1.0,5.124201197759248e-05,0.00031375690014101565,-0.008889853022992611,0.09537521749734879
2,0,0,proposal,3.5912071227681143e-37,0.8864261507987976,True,True,0.157744362950325,106.00420379638672,0.18698406219482422,-84.06544494628906,-0.1482856124639511,-83.91716003417969,3.5912071227681143e-37,0.7940316200256348,adaptive,1.0,4.740697931993054e-06,0.0002782500523608178,0.159256249666214,0.13238179683685303
2,0,1,proposal,3.4672265124617747e-37,0.6851508617401123,True,True,0.187199205160141,125.7978744506836,0.1759299635887146,-84.06986236572266,-0.11757279932498932,-83.95228576660156,3.4672531931845354e-37,0.864970862865448,adaptive,1.0,7.173677295213565e-05,0.0002617953869048506,0.22335267066955566,0.13731279969215393
2,0,2,proposal,3.3558116257447286e-37,0.022189801558852196,True,True,0.19728881120681763,132.5780792236328,0.21562620997428894,-84.12176513671875,-0.13681641221046448,-83.98494720458984,3.355837185428718e-37,0.8877009153366089,adaptive,1.0,0.00011256865400355309,0.00032085966086015105,0.24267737567424774,0.1383965164422989
2,1,0,proposal,2.7079536787846446e-37,0.746222198009491,True,True,0.12197905778884888,81.96992492675781,0.19796645641326904,-84.40330505371094,-0.20384332537651062,-84.199462890625,2.7079330516712497e-37,0.6968391537666321,adaptive,1.0,-0.0003867034101858735,0.0002944433654192835,0.062497224658727646,0.11807316541671753
2,1,1,proposal,2.7012680277594123e-37,0.18710607290267944,True,True,0.13163775205612183,88.46056365966797,0.17552703619003296,-84.36933898925781,-0.16740906238555908,-84.2019271850586,2.7012680277594123e-37,0.7240482568740845,adaptive,1.0,-0.0008059978717938066,0.00026055131456814706,0.058738965541124344,0.12818749248981476
2,1,2,proposal,3.495513683782021e-37,0.36719927191734314,True,True,0.1486912965774536,99.92053985595703,0.2226596176624298,-84.13164520263672,-0.18747617304325104,-83.94416809082031,3.495513683782021e-37,0.7706065773963928,adaptive,1.0,-0.0009177277679555118,0.00033049649209715426,0.08235292136669159,0.14190928637981415
2,2,0,proposal,5.880024135186297e-37,0.9249885082244873,True,True,0.07979689538478851,53.623512268066406,0.18607884645462036,-83.71458435058594,-0.2904978096485138,-83.42408752441406,5.880024135186297e-37,0.5659291744232178,adaptive,1.0,2.8052811103407294e-05,0.0002769022830761969,-0.0001598958479007706,0.07979686558246613
2,2,1,proposal,1.7767054260864184e-37,0.6802668571472168,True,True,0.08035162836313248,53.99629211425781,0.22623251378536224,-84.97691345214844,-0.35603445768356323,-84.62088012695312,1.776718878551676e-37,0.5636590719223022,adaptive,1.0,-0.000946174084674567,0.00033576026908122003,0.005483646877110004,0.08032155781984329
2,2,2,proposal,6.116731023364537e-37,0.8231656551361084,True,True,0.09313105046749115,62.584068298339844,0.17289933562278748,-83.6156234741211,-0.23100265860557556,-83.3846206665039,6.116731023364537e-37,0.6117488741874695,adaptive,1.0,0.00037949904799461365,0.00025714669027365744,0.025717273354530334,0.09246967732906342
0,0,0,proposal,2.678651967376227e-37,0.6261138319969177,True,True,0.15361258387565613,103.22764587402344,0.1699623465538025,-84.34921264648438,-0.13887935876846313,-84.21033477783203,2.678651967376227e-37,0.7822444438934326,adaptive,1.0,3.658628702396527e-05,0.0002529188059270382,0.12573008239269257,0.1378045231103897
