batch_idx,round_i,sample_idx,alpha,r,tol_accept,accept,mse,sse_p,sse_q,logp,logq,log_ratio,ratio,sigma_eff,sigma_mode,bias
0,0,0,4.866933751878651e-19,0.6261138319969177,False,False,0.1545734703540802,103.87336730957031,0.1699623167514801,-42.23575973510742,-0.06910806894302368,-42.16665267944336,4.866933751878651e-19,1.1089116334915161,adaptive,1.0
0,0,1,5.644729613910731e-19,0.913435697555542,False,False,0.14441803097724915,97.04891967773438,0.18588638305664062,-42.09902572631836,-0.08063599467277527,-42.01839065551758,5.644750810413928e-19,1.0736044645309448,adaptive,1.0
0,0,2,5.334687844665137e-19,0.15736445784568787,False,False,0.15461058914661407,103.8983154296875,0.16831979155540466,-42.143157958984375,-0.06827375292778015,-42.07488250732422,5.334709041168333e-19,1.1102626323699951,adaptive,1.0
1,0,0,8.257390435405009e-19,0.5350106358528137,False,False,0.08872831612825394,59.62542724609375,0.20614305138587952,-41.78246307373047,-0.14445455372333527,-41.63800811767578,8.257390435405009e-19,0.844702422618866,adaptive,1.0
1,0,1,5.3765287079996e-19,0.17129512131214142,False,False,0.08111781626939774,54.511173248291016,0.17976810038089752,-42.20626449584961,-0.1391887068748474,-42.06707763671875,5.376508545472169e-19,0.8035988807678223,adaptive,1.0
1,0,2,5.130985313042062e-19,0.835750162601471,False,False,0.08354738354682922,56.14384078979492,0.1546819806098938,-42.230167388916016,-0.11634839326143265,-42.11381912231445,5.130985313042062e-19,0.8153135776519775,adaptive,1.0
